pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
RawPixels,K,0.47058823529411764,0.42364040181755197,0.43617652452508604,32.43,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.8
RawPixels,K,0.47058823529411764,0.44425537278628596,0.45078019863645974,30.46,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.6
RawPixels,K,0.5294117647058824,0.519100782258677,0.5228981544771019,30.16,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5346712907688517,0.5393845752525809,30.53,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.8
RawPixels,K,0.37254901960784315,0.2893617021276596,0.30638297872340425,30.47,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.6
RawPixels,K,0.43137254901960786,0.3672312556458898,0.3814801530368244,30.23,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.7
RawPixels,K,0.47058823529411764,0.42364040181755197,0.43617652452508604,30.49,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.8
RawPixels,K,0.45098039215686275,0.38275193798449614,0.3979138166894665,29.83,0.5,0.01,4,100,0.3,1.0,1.0,0.5,0.6
RawPixels,K,0.47058823529411764,0.44286999550157446,0.45034532031436053,30.46,0.5,0.01,4,100,0.3,1.0,1.0,0.5,0.7
RawPixels,K,0.5294117647058824,0.5058459156020132,0.5131925941108151,30.48,0.5,0.01,4,100,0.3,1.0,1.0,0.5,0.8
RawPixels,K,0.35294117647058826,0.2724358974358974,0.2884615384615385,30.0,0.5,0.01,4,100,0.3,1.0,5.0,0.5,0.6
RawPixels,K,0.37254901960784315,0.28952991452991456,0.30656108597285064,30.05,0.5,0.01,4,100,0.3,1.0,5.0,0.5,0.7
